method,dataset,partition_type,dirichlet_alpha,quantity_beta,feature_sigma,num_clients,partition_mean_pairwise_hellinger,partition_mean_client_to_global_hellinger,round,selected_clients,avg_selected_client_train_loss,global_test_loss,global_test_accuracy,global_test_examples,convergence_round,communication_cost_mb,per_client_accuracy_distribution,per_client_acc_mean,per_client_acc_std,per_client_acc_min,per_client_acc_max,per_client_accuracy_variance,fairness_gap
fedavg,cifar100,dirichlet,0.03,,,10,0.954652,0.765542,11,4 5 3 8 0,0.187829,3.479459,0.2946,10000,,331.9487,0.250936 0.297945 0.297845 0.302744 0.303738 0.279642 0.276693 0.299509 0.328603 0.338898,0.297656,0.023815,0.250936,0.338898,0.000567,0.087962
fedavg,cifar100,dirichlet,0.03,,,10,0.954652,0.765542,12,0 3 4 9 1,0.169664,3.828686,0.2778,10000,,362.125854,0.190387 0.310502 0.249683 0.328473 0.286604 0.194631 0.246843 0.323241 0.309186 0.398998,0.283855,0.061151,0.190387,0.398998,0.003739,0.208611
fedavg,cifar100,dirichlet,0.03,,,10,0.954652,0.765542,13,1 6 4 3 5,0.139682,4.082097,0.2776,10000,,392.303009,0.281523 0.381279 0.235741 0.240137 0.313084 0.181208 0.299656 0.256956 0.296490 0.317195,0.280327,0.052186,0.181208,0.381279,0.002723,0.20007
fedavg,cifar100,dirichlet,0.03,,,10,0.954652,0.765542,14,5 2 9 8 1,0.170643,3.843112,0.2823,10000,,422.480164,0.303995 0.353881 0.310520 0.222985 0.317757 0.224832 0.344432 0.258592 0.270351 0.230384,0.283773,0.046592,0.222985,0.353881,0.002171,0.130897
fedavg,cifar100,dirichlet,0.03,,,10,0.954652,0.765542,15,4 1 2 9 5,0.148819,3.744906,0.2746,10000,,452.657318,0.287141 0.426941 0.240811 0.214408 0.294393 0.183445 0.276693 0.306056 0.262883 0.253756,0.274653,0.061965,0.183445,0.426941,0.00384,0.243495
fedavg,cifar100,dirichlet,0.03,,,10,0.954652,0.765542,16,3 2 7 9 8,0.210943,3.84808,0.274,10000,,482.834473,0.217228 0.316210 0.319392 0.307033 0.359813 0.191275 0.270953 0.270867 0.293503 0.238731,0.278501,0.04879,0.191275,0.359813,0.00238,0.168538
fedavg,cifar100,dirichlet,0.03,,,10,0.954652,0.765542,17,8 3 5 6 0,0.109937,4.102897,0.3131,10000,,513.011627,0.299001 0.331050 0.348542 0.295883 0.344237 0.290828 0.346728 0.293781 0.291262 0.350584,0.31919,0.025601,0.290828,0.350584,0.000655,0.059757
fedavg,cifar100,dirichlet,0.03,,,10,0.954652,0.765542,18,3 0 5 9 2,0.088127,4.23893,0.319,10000,,543.188782,0.307740 0.375571 0.314322 0.350772 0.352025 0.241611 0.287026 0.360065 0.257655 0.390651,0.323744,0.047769,0.241611,0.390651,0.002282,0.14904
fedavg,cifar100,dirichlet,0.03,,,10,0.954652,0.765542,19,1 3 5 9 7,0.116966,4.193479,0.2939,10000,,573.365936,0.283396 0.390411 0.315589 0.303602 0.325545 0.159955 0.277842 0.288052 0.289768 0.343907,0.297807,0.056204,0.159955,0.390411,0.003159,0.230456
fedavg,cifar100,dirichlet,0.03,,,10,0.954652,0.765542,20,7 6 9 1 2,0.136698,4.289264,0.288,10000,,603.543091,0.270287 0.344749 0.288973 0.283019 0.411215 0.189038 0.383467 0.318331 0.215833 0.237062,0.294197,0.067814,0.189038,0.411215,0.004599,0.222177
